MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3525_12,0.387946518,0.586509679,0.431650369,2.527040511,4.78108162,0.316902814,0.222111355,6.307723009,0.239074037,1.594492117,0.445819198,0.388744762,0.440630613,0.364997007,0.885651567,0.763719816,1.757333865,2.434444223,0.558970265,0.785471962,0.364398324,0.449211734,0.239473159,1.137697066,2.691079625,1.296747156,0.288166035,0.340451008,0.842745959,0.215126721,0.526441828,2.300738376,0.533825584,0.613450409,0.560566753,0.963679904,0.786868888,0.464178807,0.71482738,0.469966075,0.435242467,0.588106166,0.770504889,0.160860163,0.880706391,0.181523306,2.767659779,0.304420951,0.375300336,1.680081691,0.200144161,0.194738107,0.209034118,0.132868813,0.165545411,0.195458914,0.186448823,0.125420471,0.166025949,0.135631908,0.456631427,0.317755887,1.438010572,2.330009611,0.168668909,1.519221528,0.900528592,0.261893321,0.188971648,0.153772225,0.132868813,0.121215762,0.492431523,0.177318597,0.207592504,0.23522345,1.104757328,Ts65Dn,Saline,S/C,t-SC-s
3525_13,0.343695162,0.562547004,0.361243419,2.412885435,3.949360742,0.330157934,0.225620456,6.060165455,0.254951116,1.625219353,0.462772625,0.404111306,0.432940587,0.379794435,0.832288794,0.695161695,1.691150664,2.257959388,0.546502883,0.770619203,0.384306844,0.473301579,0.233642517,0.998746553,2.575582853,1.292053146,0.299573828,0.334921033,0.830533968,0.212083229,0.501128102,2.189019804,0.527701178,0.532714966,0.505139133,0.865630484,0.737277513,0.418149912,0.690649286,0.419654049,0.404111306,0.473301579,0.729506142,0.136392206,0.761313639,0.164676304,2.798554368,0.286769327,0.3654934,1.184789441,0.198302954,0.179761157,0.173161534,0.129792583,0.155876807,0.192803268,0.184003771,0.108108108,0.164362036,0.128221245,0.486800754,0.331081081,1.450031427,2.265556254,0.170804525,1.470930233,0.957888121,0.232715273,0.189189189,0.146134507,0.129792583,0.121935889,0.4902577,0.169076053,0.182589566,0.243714645,1.104494029,Ts65Dn,Saline,S/C,t-SC-s
3525_14,0.346593734,0.551466932,0.390353058,2.445052213,4.236200895,0.343610144,0.229239184,6.023371457,0.24067628,1.674042765,0.419691696,0.397563401,0.426902039,0.393585281,0.860019891,0.723272004,1.715315763,2.393336648,0.604425659,0.807309796,0.430631527,0.489806067,0.244654401,1.039532571,2.602933864,1.289159622,0.307061164,0.344107409,0.845350572,0.211586275,0.485082049,2.226255594,0.539035306,0.568125311,0.517652909,0.977125808,0.767031328,0.429139731,0.709845848,0.434112382,0.416956738,0.510691198,0.772501243,0.142407553,0.815420928,0.168056648,2.820141621,0.283870968,0.382218725,1.258221873,0.194649882,0.197167585,0.169630212,0.120849725,0.172462628,0.191502754,0.19779701,0.117859953,0.174350905,0.133123525,0.493312352,0.365538946,1.467663257,2.307159717,0.176396538,1.517387884,0.947915028,0.231471282,0.208497246,0.155310779,0.120849725,0.136900079,0.502281668,0.180015736,0.199685287,0.269866247,1.136585366,Ts65Dn,Saline,S/C,t-SC-s
3525_15,0.365906887,0.5528613,0.386275461,2.473811833,4.347235694,0.353782735,0.232783705,6.085354025,0.242725509,1.677740058,0.443986421,0.402036857,0.441561591,0.403491756,0.877061106,0.723326867,1.711202716,2.512609117,0.581959263,0.839476237,0.382638215,0.46071775,0.249757517,1.054558681,2.56813773,1.278128031,0.299466537,0.356207565,0.83171678,0.20756547,0.51042677,2.215324927,0.53685742,0.577352085,0.548981571,1.000969932,0.820562561,0.467992241,0.765033948,0.472841901,0.441319108,0.570562561,0.822259942,0.145508422,0.837180287,0.17139738,2.899563319,0.281191516,0.350436681,1.471303805,0.184341859,0.205708047,0.181222707,0.114940736,0.16625078,0.189488459,0.173580786,0.123206488,0.167186525,0.134747349,0.474266999,0.355427324,1.42202121,2.27963194,0.177635683,1.553337492,0.902838428,0.234248284,0.213661884,0.172645041,0.114940736,0.130068621,0.487991266,0.194635059,0.220056145,0.242514036,1.085620711,Ts65Dn,Saline,S/C,t-SC-s
J1291_1,0.277106869,0.514868199,0.320348007,2.36579665,3.371250487,0.234774705,0.187378263,3.709518244,0.245033113,1.067523698,0.258018439,0.304376055,0.300090897,0.26918582,0.864692897,0.665238281,1.405012336,1.523828074,0.488637839,0.684846124,0.239449422,0.351382937,0.17971692,1.20438904,2.412543825,1.180625893,0.243474873,0.277236723,0.780807687,0.178807947,0.441241397,2.474483833,0.938189845,0.440981691,0.365536943,0.689390988,0.554733152,0.332164654,0.567328918,0.303596935,0.2684067,0.412413972,0.697312037,0.204563564,0.827019196,0.154943861,2.538645418,0.303947845,0.631437885,0.866642521,0.623180007,0.153712423,0.17573343,0.114523723,0.154002173,0.186961246,0.339224919,0.108221659,0.19268381,0.113074973,0.499166968,0.29735603,1.377399493,2.265990583,0.141760232,1.309090909,0.747700109,0.214849692,0.135458167,0,0.114523723,0,0.315972474,0.292285404,0.134588917,0.234914886,1.344585295,Ts65Dn,Saline,S/C,t-SC-s
J1291_2,0.287188989,0.523557438,0.319745897,2.425489677,3.589465326,0.244044468,0.189253573,3.807834833,0.250661726,1.075172049,0.286394918,0.313128639,0.302011646,0.298703017,0.874933827,0.669269455,1.374669137,1.550952885,0.478295394,0.6776072,0.249470619,0.354420328,0.182901006,1.225119111,2.513763896,1.205134992,0.248676548,0.283483325,0.799761779,0.187665431,0.45791424,2.543012176,0.947326628,0.445341451,0.357199576,0.733192165,0.573583907,0.341715193,0.57212811,0.326098465,0.278321863,0.402858655,0.680121758,0.195628652,0.784967179,0.143475438,2.516049917,0.298564524,0.63629806,0.832359518,0.613864243,0.149823271,0.174998197,0.11390031,0.149029792,0.187044651,0.331313568,0.107336074,0.181634567,0.109788646,0.460289981,0.299502272,1.303541802,2.217052586,0.131789656,1.249008151,0.732381158,0.215970569,0.130058429,0,0.11390031,0,0.305273029,0.28716728,0.127822261,0.220442906,1.372285941,Ts65Dn,Saline,S/C,t-SC-s
J1291_3,0.289369559,0.526378264,0.32629913,2.383935637,3.457267212,0.237931944,0.187549459,3.761936165,0.252967555,1.103270905,0.261936165,0.312186758,0.304668953,0.274597731,0.843445001,0.655631759,1.422052229,1.560406225,0.476127671,0.680427328,0.245185967,0.350567133,0.177921393,1.234766552,2.479820628,1.17462411,0.244790293,0.283962015,0.785808494,0.182537589,0.453706146,2.465972039,0.941308362,0.457662886,0.375626484,0.728171986,0.601951992,0.345423371,0.577288314,0.312978106,0.279082036,0.406489053,0.676074914,0.20057992,0.772381298,0.146647336,2.548822037,0.307212758,0.626821312,0.872779993,0.610583545,0.147879667,0.171728887,0.115331642,0.149474447,0.185139543,0.335846321,0.103370787,0.184414643,0.11185212,0.459079377,0.298948895,1.328452338,2.179775281,0.135918811,1.267923161,0.736353751,0.215005437,0.128669808,0,0.115331642,0,0.315766582,0.283508518,0.126930047,0.221094599,1.314824212,Ts65Dn,Saline,S/C,t-SC-s
J1291_4,0.256108877,0.455459326,0.303124033,2.213269409,3.148468914,0.236931642,0.185895453,3.479585524,0.229044231,1.012217754,0.239096814,0.301422827,0.296319208,0.261521806,0.793999381,0.603154964,1.309310238,1.501237241,0.458552428,0.620321683,0.244045778,0.340705227,0.183266316,1.059078255,2.162387875,1.090782555,0.238478194,0.282090937,0.747293535,0.179090628,0.40303124,2.218991649,0.873956078,0.41602227,0.346891432,0.683575626,0.545468605,0.329260749,0.514382926,0.311011444,0.26616146,0.380296938,0.687132694,0.194081476,0.774116065,0.159877018,2.762106072,0.302843966,0.602036895,0.815622598,0.598193697,0.152959262,0.180726364,0.115872406,0.162279016,0.182455803,0.335991545,0.120292083,0.189950038,0.116544965,0.514796311,0.309569562,1.414488855,2.356552652,0.146714066,1.316775557,0.768063028,0.213585703,0.150076864,0,0.115872406,0,0.332148347,0.316102998,0.154784781,0.23414681,1.429285165,Ts65Dn,Saline,S/C,t-SC-s
J1291_5,0.268433005,0.447236942,0.300984103,2.157153671,3.037698713,0.235427706,0.178349735,3.346101438,0.232248297,0.98985617,0.247236942,0.298107494,0.282059046,0.259651779,0.769114307,0.589099167,1.289477668,1.458743376,0.442997729,0.60666162,0.239212718,0.357002271,0.179258138,1.024375473,2.143527631,1.086146858,0.255412566,0.258743376,0.731112793,0.177592733,0.40348221,2.142316427,0.826495079,0.415291446,0.351854656,0.667524603,0.543073429,0.314458743,0.52339137,0.290840273,0.284178653,0.404239213,0.644511734,0.192923899,0.76816708,0.150677093,2.703414076,0.293820332,0.592981118,0.809078772,0.603948121,0.151821476,0.179668129,0.114152203,0.151916842,0.182910547,0.331203509,0.10719054,0.193114629,0.110337593,0.495136372,0.299828343,1.358859432,2.225824909,0.138184246,1.295918367,0.762635895,0.201983597,0.148006866,0,0.114152203,0,0.325863056,0.318043105,0.139614724,0.231451459,1.415601755,Ts65Dn,Saline,S/C,t-SC-s
J1291_6,0.273664183,0.476930395,0.329316632,2.222292691,3.265260821,0.238306643,0.18328841,3.551609323,0.245758681,1.036784525,0.249088315,0.306484858,0.301252577,0.272554305,0.785476455,0.611225622,1.343269383,1.504835897,0.457586808,0.650388457,0.247661329,0.358014904,0.174409386,1.051054384,2.226890756,1.15982242,0.249246869,0.272554305,0.767242746,0.193594419,0.414935786,2.230061836,0.881243063,0.436499128,0.370065007,0.706358015,0.582685905,0.326621215,0.54035199,0.305850642,0.295386079,0.402092913,0.673061678,0.186835919,0.749600376,0.150540668,2.697696286,0.288293371,0.579313587,0.819652092,0.580912083,0.154771979,0.171791255,0.112929008,0.151480959,0.179877762,0.330700517,0.115843912,0.188340386,0.110014104,0.497508228,0.287917254,1.330042313,2.18561354,0.137846732,1.245039962,0.756370475,0.211847673,0.150352609,0,0.112929008,0,0.316878232,0.300141044,0.136436295,0.233004231,1.332487071,Ts65Dn,Saline,S/C,t-SC-s
J1291_7,0.237046878,0.413550958,0.296071361,2.140444107,2.790282786,0.241412033,0.183336496,3.255456443,0.227747201,1.026570507,0.220345417,0.295881571,0.303283355,0.275953691,0.742835453,0.565002847,1.223951414,1.479218068,0.447143671,0.63237806,0.254507497,0.34750427,0.187511862,0.936989941,1.951034352,1.101537294,0.239893718,0.291516417,0.731827671,0.187132283,0.37046878,2.048775859,0.789523629,0.406718542,0.355855001,0.650028468,0.548680964,0.313721769,0.512431201,0.291895995,0.285443158,0.351110268,0.67527045,0.182165762,0.754810064,0.16452886,2.868278244,0.298717316,0.566724223,0.771706956,0.588431179,0.165392205,0.173285644,0.117661569,0.161198816,0.176862358,0.353354711,0.124198323,0.179329058,0.11149482,0.515786877,0.300567341,1.411568821,2.236556487,0.164898865,1.283177109,0.785273804,0.227923039,0.156018747,0,0.117661569,0,0.322274297,0.287123828,0.162432166,0.24950666,1.383078441,Ts65Dn,Saline,S/C,t-SC-s
J1291_8,0.293881453,0.400956023,0.279349904,2.124282983,3.002868069,0.247036329,0.18585086,3.252963671,0.238240918,1.015869981,0.23250478,0.336520076,0.285659656,0.290439771,0.779923518,0.564435946,1.241300191,1.441491396,0.443212237,0.622562141,0.239961759,0.344933078,0.16998088,0.943021033,2.049139579,1.082026769,0.266156788,0.303824092,0.73957935,0.195602294,0.394837476,2.064053537,0.807839388,0.415105163,0.341873805,0.660803059,0.561185468,0.323518164,0.483556405,0.287571702,0.285086042,0.353728489,0.669407266,0.180315646,0.735802162,0.162047968,2.914626569,0.294271157,0.568162048,0.748850503,0.598235367,0.160308189,0.17360507,0.113334162,0.150242326,0.179072946,0.359388592,0.122033056,0.187647571,0.110227414,0.520690941,0.290915869,1.374922331,2.223810116,0.149745247,1.297502175,0.79669442,0.238722505,0.165278986,0,0.113334162,0,0.328072574,0.308935007,0.161178079,0.266186156,1.3622468,Ts65Dn,Saline,S/C,t-SC-s
J1291_9,0.237271854,0.408069164,0.283381364,2.131219981,3.005763689,0.247838617,0.17271854,3.278770413,0.236887608,1.017291066,0.228434198,0.310854947,0.290682037,0.280691643,0.740441883,0.580403458,1.221517771,1.49221902,0.483957733,0.612680115,0.262632085,0.356003842,0.165417867,0.95581172,2.067627281,1.105091258,0.242074928,0.265898175,0.740826129,0.199039385,0.401152738,2.01037464,0.803842459,0.417867435,0.375600384,0.679346782,0.578866475,0.30778098,0.505475504,0.288376561,0.29548511,0.355235351,0.676272815,0.165739845,0.731262089,0.156673114,2.926740812,0.276474855,0.560686654,0.731745648,0.58160058,0.166223404,0.165860735,0.106866538,0.151353965,0.167553191,0.3219294,0.114966151,0.172630561,0.105053191,0.489361702,0.299323017,1.325193424,2.136605416,0.143012573,1.266199226,0.760759188,0.236581238,0.159695358,0,0.106866538,0,0.319028046,0.272243714,0.15401354,0.224613153,1.336073501,Ts65Dn,Saline,S/C,t-SC-s
J1291_10,0.207142857,0.373809524,0.276428571,2.082619048,2.733571429,0.29547619,0.192619048,3.015238095,0.27452381,1.026190476,0.189761905,0.303809524,0.279761905,0.300238095,0.720714286,525,1.175714286,1.386190476,0.523333333,0.646428571,0.271904762,0.368333333,0.177857143,0.86952381,1.837857143,1.059285714,0.258809524,0.262142857,0.716190476,0.208809524,0.37547619,1.836428571,0.738095238,0.420952381,0.403333333,0.691666667,0.567619048,0.310238095,0.472619048,0.291190476,0.283809524,0.372380952,0.707619048,0.165531777,0.711738003,0.165531777,2.801070039,0.271076524,0.513780804,0.732814527,0.599383917,0.167477302,0.161154345,0.117055772,0.159046693,0.168287938,0.334143969,0.122405966,0.168612192,0.09922179,0.49773022,0.309500649,1.373702983,2.208819715,0.157263294,1.347276265,0.791342412,0.225843061,0.181095979,0,0.117055772,0,0.337548638,0.303501946,0.17039559,0.285181582,1.375972763,Ts65Dn,Saline,S/C,t-SC-s
J1291_11,0.249584422,0.377582522,0.275943956,2.052244123,2.655188791,0.257658513,0.191165994,2.966991213,0.243172643,1.022559962,0.179529803,0.342199003,0.276893849,0.302303491,0.729280456,0.537402042,1.166706246,1.374970316,0.46639753,0.623129898,0.318214201,0.349560674,0.218237948,0.846354785,1.868439801,1.064592733,0.256471147,0.271431964,0.719781525,0.212776063,0.407741629,1.835193541,0.715032059,0.416528141,0.385656614,0.67679886,0.587033959,0.292804559,0.506293042,0.316314415,0.277843743,0.358347186,0.692472097,0.171466184,0.731940102,0.164719434,2.877077505,0.270034557,0.544182985,0.748889255,0.62530854,0.17640283,0.162086556,0.111897318,0.150238605,0.169820635,0.335691953,0.129340135,0.175415501,0.103011354,0.511601119,0.288135593,1.364324502,2.177554714,0.158466349,1.337008392,0.804673359,0.233503373,0.172782623,0,0.111897318,0,0.338489386,0.289616587,0.169820635,0.270857331,1.398058252,Ts65Dn,Saline,S/C,t-SC-s
J1291_12,0.20413561,0.401779274,0.274344794,2.081990863,2.828564559,0.268574176,0.201250301,3.035104592,0.250540995,1.040634768,0.220245251,0.320990623,0.278432315,0.301033902,0.710747776,0.532099062,1.169511902,1.42534263,0.465977398,0.622264968,0.289011782,0.359701851,0.184419332,0.869920654,1.866314018,1.06275547,0.292137533,0.310892041,0.723731666,0.213031979,0.388314499,1.858379418,0.742967059,0.452272181,0.389516711,0.702572734,0.597499399,0.30175523,0.487617216,0.317864871,0.280355855,0.359942294,0.722529454,0.153599487,0.71316338,0.163860831,2.756613757,0.256052589,0.531986532,0.721500722,0.57639891,0.164181498,0.158569825,0.109988777,0.155683822,0.172198172,0.316498316,0.122013789,0.172358506,0.102132435,0.523007856,0.291325958,1.327080327,2.128427128,0.145101812,1.341189675,0.786115119,0.236171236,0.181337181,0,0.109988777,0,0.337341671,0.286515953,0.190155523,0.24691358,1.304633638,Ts65Dn,Saline,S/C,t-SC-s
J1291_13,0.20406547,0.328405491,0.25343189,1.889915523,2.403379092,0.271119324,0.195353749,2.675554382,0.274551214,0.967265048,0.149155227,0.294086589,0.274815206,0.286958817,0.672386484,0.507127772,1.099524815,1.347940866,0.458553326,0.610084477,0.290654699,0.355068638,0.168162619,0.774815206,1.732576558,1.021911299,0.242872228,0.247096093,0.673178458,0.211193242,0.332893347,1.631995776,0.689545935,0.422122492,0.364308342,0.642555438,0.55781415,0.289334741,0.447465681,0.28405491,0.264519535,0.331309398,0.697465681,0.159574468,0.720192694,0.164391811,2.960859093,0.269971899,0.485547973,0.69751104,0.5941389,0.176435167,0.140907266,0.112806102,0.157968687,0.162585307,0.339622642,0.125853071,0.164191088,0.106583701,0.554596548,0.311120032,1.369128864,2.186471297,0.189883581,1.346045765,0.814532316,0.215776796,0.186069851,0,0.112806102,0,0.345242874,0.29706945,0.18285829,0.278201525,1.308912084,Ts65Dn,Saline,S/C,t-SC-s
J1291_14,0.163324538,0.332453826,0.255145119,1.901846966,2.44591029,0.539050132,0.176781003,2.731398417,0.24353562,1.005013193,0.160949868,0.30237467,0.255408971,0.306068602,0.67994723,0.507651715,1.089973615,1.325329815,0.455936675,0.595778364,0.257519789,0.334300792,0.145382586,0.780474934,1.721108179,0.992875989,0.251451187,0.255672823,0.67176781,0.207651715,0.337994723,1.65171504,0.707915567,0.406860158,0.364379947,0.634036939,0.545646438,0.299472296,0.483377309,0.267282322,0.298153034,0.316358839,0.689182058,0.162609941,0.722438126,0.170177951,3.031703825,0.268562078,0.511147474,0.695643281,0.581918593,0.198609123,0.150542033,0.120269994,0.161587237,0.17754142,0.356105543,0.119656371,0.178768664,0.113111066,0.558600941,0.316833708,1.366537124,2.210267948,0.177132338,1.364082634,0.848435263,0.248517079,0.209858867,0,0.120269994,0,0.398036408,0.289016159,0.201268153,0.280629986,1.362446308,Ts65Dn,Saline,S/C,t-SC-s
J1291_15,0.175857339,0.3478738,0.282578875,2.007407407,2.587105624,0.261454047,0.182716049,2.868312757,0.247462277,1.056790123,0.19122085,0.316049383,0.280384088,0.322908093,0.729766804,0.499862826,1.121536351,1.404938272,0.483950617,0.613443073,0.283676269,0.371742112,0.166529492,0.866666667,1.777229081,1.04691358,0.255144033,0.266941015,0.696296296,0.227434842,0.370919067,1.701508916,0.743209877,0.421124829,0.415089163,0.689711934,0.574759945,0.304801097,0.473799726,0.300960219,0.270781893,0.324828532,0.726200274,0.1561249,0.708967174,0.168334668,2.933146517,0.28182546,0.504803843,0.701361089,0.560248199,0.173939151,0.143915132,0.112489992,0.153122498,0.162129704,0.346076861,0.119895917,0.162930344,0.103082466,0.542033627,0.317654123,1.348879103,2.060448359,0.173738991,1.361088871,0.829263411,0.24939952,0.197558046,0,0.112489992,0,0.372297838,0.277622098,0.188550841,0.278823058,1.29703763,Ts65Dn,Saline,S/C,t-SC-s
J3295_1,0.359145674,0.634173056,0.344687842,2.715334064,4.20898138,0.223658269,0.174698795,3.683351588,0.259693319,1.273493976,0.347864184,0.361007667,0.301204819,0.290799562,0.95728368,0.71577218,1.633077766,1.452245345,0.460021906,0.76067908,0.262322015,0.377875137,0.165936473,1.513581599,2.879299014,1.218510405,0.255531216,0.314676889,0.835596933,0.16856517,0.475355969,2.837897043,1.28871851,0.465607886,0.387732749,0.73143483,0.560131435,0.35388828,0.599890471,0.338773275,0.278422782,0.443154436,0.582694414,0.248697443,1.097479704,0.159093663,2.320913607,0.330001212,0.755785775,0.974675875,0.587180419,0.169756452,0.188537502,0.119350539,0.164849146,0.202290076,0.397128317,0.116987762,0.231188659,0.147340361,0.536411002,0.35447716,1.503816794,2.530110263,0.138555677,1.240760935,0.905428329,0.238155822,0.149521386,0,0.119350539,0.106506725,0.398097661,0.293832546,0.158487823,0.241063856,1.360293227,Ts65Dn,Saline,S/C,t-SC-s
J3295_2,0.357103615,0.63256785,0.354466542,2.694429184,4.292385452,0.226458631,0.172618394,3.59059444,0.251620701,1.300406549,0.35457642,0.319525327,0.297879354,0.288979233,1.006043292,0.719591254,1.641687727,1.523019448,0.447533238,0.757609054,0.271178991,0.374903857,0.174266564,1.548181519,2.875618064,1.214372047,0.249862652,0.318096912,0.831996484,0.167564004,0.467421163,2.7438743,1.293264476,0.465553236,0.390506538,0.726623448,0.56037798,0.350401055,0.605208219,0.333699593,0.272717284,0.440061532,0.569827491,0.239884393,1.054612235,0.155828516,2.231514933,0.324903661,0.743256262,1.005720135,0.575927264,0.164137765,0.188102119,0.119219653,0.161368015,0.204178709,0.383309249,0.114282274,0.228203276,0.144508671,0.533477842,0.359766378,1.45484104,2.503552505,0.138126204,1.186958092,0.903359827,0.23855973,0.145171002,0,0.119219653,0.111030829,0.402878131,0.293171965,0.152697495,0.228564547,1.375361272,Ts65Dn,Saline,S/C,t-SC-s
